timestamp,dataset,row_identifier,column,original_value,new_value,action,reason
2026-08-13 08:39:33,data penyakit,Row 1265,januari/februari,69,69,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1266,januari/februari,69,69,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1267,januari/februari,78,78,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1268,januari/februari,59,59,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1269,januari/februari,675,675,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1270,januari/februari,503,503,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1271,januari/februari,138,138,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1272,januari/februari,201,201,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1273,januari/februari,51,51,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1274,januari/februari,14,14,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1275,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1276,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1277,januari/februari,112,112,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1278,januari/februari,81,81,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1279,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1280,januari/februari,939,939,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1281,januari/februari,101,101,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1282,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1283,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1284,januari/februari,68,68,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1285,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1286,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1287,januari/februari,55,55,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1288,januari/februari,46,46,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1289,januari/februari,34,34,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1290,januari/februari,293,293,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1291,januari/februari,362,362,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1292,januari/februari,63,63,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1293,januari/februari,96,96,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1294,januari/februari,23,23,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1295,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1296,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1297,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1298,januari/februari,98,98,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1299,januari/februari,30,30,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1300,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1301,januari/februari,128,128,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1302,januari/februari,379,379,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1303,januari/februari,36,36,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1304,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1305,januari/februari,107,107,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1306,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1307,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1308,januari/februari,90,90,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1309,januari/februari,78,78,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1310,januari/februari,113,113,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1311,januari/februari,1044,1044,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1312,januari/februari,514,514,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1313,januari/februari,155,155,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1314,januari/februari,199,199,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1315,januari/februari,73,73,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1316,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1317,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1318,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1319,januari/februari,85,85,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1320,januari/februari,47,47,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1321,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1322,januari/februari,389,389,suspected_shifted_february,anomaly fix
